国家,美国,美国,美国,美国
指标名称,期货收盘价(连续):NYMEX天然气,期货收盘价(活跃合约):NYMEX轻质原油,期货结算价(活跃合约):NYMEX轻质原油,期货收盘价(连续):NYMEX轻质原油
频率,日,日,日,日
单位,美元/百万英热单位,美元/桶,美元/桶,美元/桶
指标ID,S0069682,S0180896,S0180938,S0147004
时间区间,1990-04-03:2026-01-12,1988-03-31:2026-01-12,1988-03-31:2026-01-12,1986-07-01:2026-01-12
来源,NYMEX,NYMEX,NYMEX,NYMEX
2000-09-06,5.071,34.9,34.9,34.9
2000-09-07,4.998,35.39,35.39,35.39
2000-09-08,4.88,33.63,33.63,33.63
2000-09-11,5.011,35.14,35.14,35.14
2000-09-12,5.008,34.28,34.28,34.28
2000-09-13,5.055,33.82,33.82,33.82
2000-09-14,5.195,34.07,34.07,34.07
2000-09-15,5.206,34.72,34.72,35.92
2000-09-18,5.295,35.55,35.55,36.88
2000-09-19,5.363,35.01,35.01,36.51
2000-09-20,5.318,35.24,35.24,37.2
2000-09-21,5.287,34,34,34
2000-09-22,5.131,32.68,32.68,32.68
2000-09-25,5.276,31.57,31.57,31.57
2000-09-26,5.324,31.5,31.5,31.5
2000-09-27,5.312,31.46,31.46,31.46
2000-09-28,5.124,30.34,30.34,30.34
2000-09-29,5.186,30.84,30.84,30.84
2000-10-02,5.352,32.18,32.18,32.18
2000-10-03,5.348,32.07,32.07,32.07
2000-10-04,5.29,31.43,31.43,31.43
2000-10-05,5.152,30.53,30.53,30.53
2000-10-06,5.008,30.86,30.86,30.86
2000-10-09,5.15,31.86,31.86,31.86
2000-10-10,5.134,33.18,33.18,33.18
2000-10-11,5.508,33.25,33.25,33.25
2000-10-12,5.63,35.72,35.72,36.06
2000-10-13,5.537,34.13,34.13,34.99
2000-10-16,5.364,32.39,32.39,32.92
2000-10-17,5.439,32.42,32.42,32.99
2000-10-18,5.228,32.47,32.47,33.48
2000-10-19,4.951,31.9,31.9,32.91
2000-10-20,4.937,32.95,32.95,33.75
2000-10-23,5.072,33.76,33.76,33.76
2000-10-24,4.82,33.37,33.37,33.37
2000-10-25,4.659,32.96,32.96,32.96
2000-10-26,4.664,33.71,33.71,33.71
2000-10-27,4.541,32.74,32.74,32.74
2000-10-30,4.485,32.81,32.81,32.81
2000-10-31,4.49,32.7,32.7,32.7
2000-11-01,4.686,33.25,33.25,33.25
2000-11-02,4.76,32.54,32.54,32.54
2000-11-03,4.931,32.71,32.71,32.71
2000-11-06,4.849,32.86,32.86,32.86
2000-11-07,5.081,33.4,33.4,33.4
2000-11-08,5.338,33.24,33.24,33.24
2000-11-09,5.445,33.92,33.92,33.92
2000-11-10,5.456,34.02,34.02,34.02
2000-11-13,5.698,34.47,34.47,34.47
2000-11-14,6.016,34.87,34.87,34.87
2000-11-15,6.265,34.99,34.99,35.58
2000-11-16,5.798,34.46,34.46,35.12
2000-11-17,6.1,35.03,35.03,35.45
2000-11-20,6.249,35.22,35.22,35.22
2000-11-21,6.408,35.16,35.16,35.16
2000-11-22,6.577,35.4,35.4,35.4
2000-11-27,6.368,,,35.38
2000-11-28,6.016,34.22,34.22,34.22
2000-11-29,6.181,34.63,34.63,34.63
2000-11-30,6.589,33.82,33.82,33.82
2000-12-01,6.673,32.02,32.02,32.02
2000-12-04,7.433,31.22,31.22,31.22
2000-12-05,7.384,29.53,29.53,29.53
2000-12-06,8.485,29.85,29.85,29.85
2000-12-07,8.373,29.35,29.35,29.35
2000-12-08,8.584,28.44,28.44,28.44
2000-12-11,9.413,29.5,29.5,29.5
2000-12-12,8.145,29.68,29.68,29.68
2000-12-13,7.537,28.74,28.74,28.74
2000-12-14,7.413,27.99,27.99,27.99
2000-12-15,8.396,27.86,27.86,28.87
2000-12-18,8.527,28.59,28.59,29.76
2000-12-19,9.102,27.96,27.96,29.33
2000-12-20,9.326,25.77,25.77,25.77
2000-12-21,9.83,25.98,25.98,25.98
2000-12-22,9.579,26.18,26.18,26.18
2000-12-26,9.805,,,26.64
2000-12-27,9.978,26.47,26.47,26.47
2000-12-28,9.263,25.85,25.85,25.85
2000-12-29,9.775,26.8,26.8,26.8
2001-01-02,8.364,27.21,27.21,27.21
2001-01-03,8.189,28,28,28
2001-01-04,8.966,28.14,28.14,28.14
2001-01-05,9.261,27.95,27.95,27.95
2001-01-08,9.689,27.32,27.32,27.32
2001-01-09,9.819,27.64,27.64,27.64
2001-01-10,9.128,29.48,29.48,29.48
2001-01-11,8.708,29.41,29.41,29.41
2001-01-12,8.472,30.05,30.05,30.05
2001-01-16,8.103,,,30.29
2001-01-17,6.909,27.8,27.8,29.6
2001-01-18,7.136,28.67,28.67,30.45
2001-01-19,7.459,30.19,30.19,32.19
2001-01-22,7.457,29.8,29.8,32.19
2001-01-23,6.946,29.57,29.57,29.57
2001-01-24,7.115,29.05,29.05,29.05
2001-01-25,7.27,29.36,29.36,29.36
2001-01-26,7.256,29.77,29.77,29.77
2001-01-29,6.293,29.06,29.06,29.06
2001-01-30,6.097,29.06,29.06,29.06
2001-01-31,5.707,28.66,28.66,28.66
2001-02-01,6.38,29.82,29.82,29.82
2001-02-02,6.743,31.19,31.19,31.19
2001-02-05,5.706,30.55,30.55,30.55
2001-02-06,5.764,30.35,30.35,30.35
2001-02-07,6.235,31.27,31.27,31.27
2001-02-08,6.158,31.59,31.59,31.59
2001-02-09,6.21,31.03,31.03,31.03
2001-02-12,5.821,30.51,30.51,30.51
2001-02-13,6.019,30.36,30.36,30.36
2001-02-14,5.518,29.71,29.71,29.71
2001-02-15,5.594,28.71,28.71,28.8
2001-02-16,5.568,29,29,29.16
2001-02-20,5.278,,,28.58
2001-02-21,5.146,28.53,28.53,28.53
2001-02-22,5.142,28.82,28.82,28.82
2001-02-23,5.131,29.04,29.04,29.04
2001-02-26,4.998,28.42,28.42,28.42
2001-02-27,5.279,28.13,28.13,28.13
2001-02-28,5.236,27.39,27.39,27.39
2001-03-01,5.186,27.62,27.62,27.62
2001-03-02,5.27,27.84,27.84,27.84
2001-03-05,5.336,28.6,28.6,28.6
2001-03-06,5.315,28.32,28.32,28.32
2001-03-07,5.35,29,29,29
2001-03-08,5.285,28.39,28.39,28.39
2001-03-09,5.072,28.01,28.01,28.01
2001-03-12,5.159,28,28,28
2001-03-13,5.006,27.59,27.59,27.59
2001-03-14,4.911,26.41,26.41,26.41
2001-03-15,4.927,26.82,26.82,26.55
2001-03-16,5.035,26.92,26.92,26.74
2001-03-19,5.063,26.46,26.46,26.15
2001-03-20,5.287,26.12,26.12,25.96
2001-03-21,5.041,26.8,26.8,26.8
2001-03-22,5.212,26.54,26.54,26.54
2001-03-23,5.273,27.3,27.3,27.3
2001-03-26,5.322,27.48,27.48,27.48
2001-03-27,5.621,27.75,27.75,27.75
2001-03-28,5.384,26.31,26.31,26.31
2001-03-29,5.274,26.32,26.32,26.32
2001-03-30,5.025,26.29,26.29,26.29
2001-04-02,5.103,25.59,25.59,25.59
2001-04-03,5.115,26.19,26.19,26.19
2001-04-04,5.182,27.12,27.12,27.12
2001-04-05,5.422,27.26,27.26,27.26
2001-04-06,5.388,27.06,27.06,27.06
2001-04-09,5.477,27.28,27.28,27.28
2001-04-10,5.559,28.48,28.48,28.48
2001-04-11,5.385,28.18,28.18,28.18
2001-04-12,5.381,28.25,28.25,28.25
2001-04-16,5.516,,,28.79
2001-04-17,5.248,28.82,28.82,28.24
2001-04-18,5.148,28.55,28.55,27.95
2001-04-19,5.101,28.2,28.2,27.82
2001-04-20,5.128,27.58,27.58,27.28
2001-04-23,5.125,27.61,27.61,27.61
2001-04-24,5.078,26.86,26.86,26.86
2001-04-25,4.981,27.29,27.29,27.29
2001-04-26,4.891,28.44,28.44,28.44
2001-04-27,4.867,28.27,28.27,28.27
2001-04-30,4.695,28.46,28.46,28.46
2001-05-01,4.641,28.94,28.94,28.94
2001-05-02,4.483,27.8,27.8,27.8
2001-05-03,4.527,28.45,28.45,28.45
2001-05-04,4.49,28.36,28.36,28.36
2001-05-07,4.239,27.77,27.77,27.77
2001-05-08,4.279,27.39,27.39,27.39
2001-05-09,4.202,28.23,28.23,28.23
2001-05-10,4.348,28.52,28.52,28.52
2001-05-11,4.278,28.55,28.55,28.55
2001-05-14,4.394,29.13,29.13,28.71
2001-05-15,4.653,29.35,29.35,28.98
2001-05-16,4.298,29.16,29.16,28.86
2001-05-17,4.248,29.21,29.21,28.91
2001-05-18,4.291,30.34,30.34,29.91
2001-05-21,4.113,30.26,30.26,29.98
2001-05-22,4.123,30,30,29.74
2001-05-23,4.113,29.58,29.58,29.58
2001-05-24,4.054,28.41,28.41,28.41
2001-05-25,3.973,28.38,28.38,28.38
2001-05-29,3.738,,,28.66
2001-05-30,3.981,28.55,28.55,28.55
2001-05-31,3.914,28.37,28.37,28.37
2001-06-01,3.93,27.93,27.93,27.93
2001-06-04,4.069,28.13,28.13,28.13
2001-06-05,3.892,28.24,28.24,28.24
2001-06-06,3.801,27.72,27.72,27.72
2001-06-07,3.79,27.75,27.75,27.75
2001-06-08,3.922,28.33,28.33,28.33
2001-06-11,4.179,29.04,29.04,29.04
2001-06-12,4.301,29.39,29.39,29.18
2001-06-13,4.112,29.16,29.16,28.84
2001-06-14,4.038,29.2,29.2,29.04
2001-06-15,3.979,28.62,28.62,28.51
2001-06-18,3.939,27.67,27.67,27.55
2001-06-19,3.981,27.64,27.64,27.48
2001-06-20,3.734,26.48,26.48,26.5
2001-06-21,3.747,26.56,26.56,26.56
2001-06-22,3.742,26.83,26.83,26.83
2001-06-25,3.446,27.25,27.25,27.25
2001-06-26,3.397,26.98,26.98,26.98
2001-06-27,3.182,25.61,25.61,25.61
2001-06-28,3.28,25.56,25.56,25.56
2001-06-29,3.096,26.25,26.25,26.25
2001-07-02,3.117,25.95,25.95,25.95
2001-07-03,3.201,26.24,26.24,26.24
2001-07-05,3.136,27.02,27.02,27.02
2001-07-06,3.218,28.21,28.21,28.21
2001-07-09,3.153,27.59,27.59,27.59
2001-07-10,3.282,27.49,27.49,27.49
2001-07-11,3.342,27.11,27.11,27.11
2001-07-12,3.428,26.8,26.8,26.8
2001-07-13,3.25,26.59,26.59,26.59
2001-07-16,3.068,25.91,25.91,26.06
2001-07-17,3.165,25.59,25.59,25.57
2001-07-18,3.087,24.93,24.93,24.89
2001-07-19,2.939,24.78,24.78,24.7
2001-07-20,2.955,25.94,25.94,25.59
2001-07-23,2.978,26.12,26.12,26.12
2001-07-24,2.97,26.31,26.31,26.31
2001-07-25,3.276,26.84,26.84,26.84
2001-07-26,3.128,26.73,26.73,26.73
2001-07-27,3.167,27.02,27.02,27.02
2001-07-30,3.353,26.63,26.63,26.63
2001-07-31,3.296,26.35,26.35,26.35
2001-08-01,3.081,26.77,26.77,26.77
2001-08-02,3.192,27.71,27.71,27.71
2001-08-03,2.971,27.62,27.62,27.62
2001-08-06,3.027,27.74,27.74,27.74
2001-08-07,2.971,27.94,27.94,27.94
2001-08-08,3.036,27.54,27.54,27.54
2001-08-09,2.956,27.64,27.64,27.64
2001-08-10,3.04,28.05,28.05,28.05
2001-08-13,2.999,27.21,27.21,27.82
2001-08-14,3.094,27.27,27.27,28.01
2001-08-15,3.468,26.74,26.74,27.56
2001-08-16,3.367,26.49,26.49,27.4
2001-08-17,3.303,25.61,25.61,26.68
2001-08-20,3.187,26.19,26.19,27.18
2001-08-21,3.166,26.72,26.72,27.91
2001-08-22,2.848,26.37,26.37,26.37
2001-08-23,2.811,26.63,26.63,26.63
2001-08-24,2.706,26.9,26.9,26.9
2001-08-27,2.544,26.67,26.67,26.67
2001-08-28,2.415,27.17,27.17,27.17
2001-08-29,2.415,27.05,27.05,27.05
2001-08-30,2.395,26.55,26.55,26.55
2001-08-31,2.38,27.2,27.2,27.2
2001-09-04,2.359,,,26.93
2001-09-05,2.42,26.95,26.95,26.95
2001-09-06,2.44,27.58,27.58,27.58
2001-09-07,2.5,28.03,28.03,28.03
2001-09-10,2.392,27.63,27.63,27.63
2001-09-11,2.418,,,27.77
2001-09-14,2.552,,,
2001-09-17,2.369,28.81,28.81,28.81
2001-09-18,2.225,27.7,27.7,27.7
2001-09-19,2.102,26.72,26.72,26.72
2001-09-20,2.137,26.73,26.73,26.59
2001-09-21,2.103,25.97,25.97,25.97
2001-09-24,1.91,22.01,22.01,22.01
2001-09-25,1.925,21.81,21.81,21.81
2001-09-26,1.83,22.38,22.38,22.38
2001-09-27,2.253,22.74,22.74,22.74
2001-09-28,2.244,23.43,23.43,23.43
2001-10-01,2.208,23.28,23.28,23.28
2001-10-02,2.268,22.79,22.79,22.79
2001-10-03,2.32,22.08,22.08,22.08
2001-10-04,2.414,22.63,22.63,22.63
2001-10-05,2.227,22.39,22.39,22.39
2001-10-08,2.27,22.45,22.45,22.45
2001-10-09,2.388,22.48,22.48,22.48
2001-10-10,2.48,22.53,22.53,22.53
2001-10-11,2.531,23.34,23.34,23.34
2001-10-12,2.43,23.72,23.72,22.5
2001-10-15,2.378,24.14,24.14,22.29
2001-10-16,2.592,22.6,22.6,22
2001-10-17,2.418,22.54,22.54,21.81
2001-10-18,2.486,22.03,22.03,21.31
2001-10-19,2.681,21.57,21.57,21.83
2001-10-22,2.807,22.26,22.26,21.76
2001-10-23,2.681,22.15,22.15,22.15
2001-10-24,2.981,21.78,21.78,21.78
2001-10-25,2.938,22.29,22.29,22.29
2001-10-26,3.041,21.98,21.98,21.98
2001-10-29,3.202,22.05,22.05,22.05
2001-10-30,3.183,22.09,22.09,22.09
2001-10-31,3.291,21.8,21.8,21.8
2001-11-01,3.29,21.25,21.25,21.25
2001-11-02,3.248,20.4,20.4,20.4
2001-11-05,2.922,20.02,20.02,20.02
2001-11-06,2.88,19.91,19.91,19.91
2001-11-07,2.87,19.86,19.86,19.86
2001-11-08,2.96,20.15,20.15,20.15
2001-11-09,2.925,20.97,20.97,20.97
2001-11-12,2.733,21.23,21.23,21.23
2001-11-13,2.798,21.16,21.16,21.16
2001-11-14,2.676,21.47,21.47,21.47
2001-11-15,2.551,20.9,20.9,20.9
2001-11-16,2.637,18.37,18.37,19.24
2001-11-19,2.791,18.43,18.43,18.07
2001-11-20,2.852,19.15,19.15,19.15
2001-11-21,2.813,18.96,18.96,18.96
2001-11-26,2.696,,,18.69
2001-11-27,2.606,19.48,19.48,19.48
2001-11-28,2.316,19.22,19.22,19.22
2001-11-29,2.561,18.62,18.62,18.62
2001-11-30,2.701,19.44,19.44,19.44
2001-12-03,2.634,20.09,20.09,20.09
2001-12-04,2.563,19.65,19.65,19.65
2001-12-05,2.491,19.49,19.49,19.49
2001-12-06,2.565,18.54,18.54,18.54
2001-12-07,2.568,19.04,19.04,19.04
2001-12-10,2.747,18.37,18.37,18.37
2001-12-11,2.803,18.08,18.08,18.08
2001-12-12,2.719,18.36,18.36,18.36
2001-12-13,2.756,18.12,18.12,18.12
2001-12-14,2.846,19.49,19.49,19.23
2001-12-17,2.686,19.52,19.52,19.22
2001-12-18,2.657,19.6,19.6,19.36
2001-12-19,2.616,19.8,19.8,19.8
2001-12-20,2.686,19.28,19.28,19.28
2001-12-21,2.895,19.62,19.62,19.62
2001-12-26,2.911,,,21.27
2001-12-27,2.555,20.9,20.9,20.9
2001-12-28,2.774,21.56,21.56,20.41
2001-12-31,2.57,19.84,19.84,19.84
2002-01-02,2.465,21.01,21.01,21.01
2002-01-03,2.268,20.37,20.37,20.37
2002-01-04,2.275,21.62,21.62,21.62
2002-01-07,2.272,21.48,21.48,21.48
2002-01-08,2.281,21.25,21.25,21.25
2002-01-09,2.228,20.18,20.18,20.18
2002-01-10,2.185,20.38,20.38,20.38
2002-01-11,2.204,19.68,19.68,19.68
2002-01-14,2.25,18.89,18.89,18.89
2002-01-15,2.291,18.9,18.9,18.9
2002-01-16,2.394,18.86,18.86,18.86
2002-01-17,2.254,18.63,18.63,17.97
2002-01-18,2.236,18.66,18.66,18
2002-01-22,2.106,18.98,18.98,18.34
2002-01-23,2.076,19.5,19.5,19.5
2002-01-24,2.048,19.7,19.7,19.7
2002-01-25,2.037,19.99,19.99,19.99
2002-01-28,1.908,20.05,20.05,20.05
2002-01-29,2.006,19.58,19.58,19.58
2002-01-30,2.08,19.08,19.08,19.08
2002-01-31,2.138,19.48,19.48,19.48
2002-02-01,2.138,20.38,20.38,20.38
2002-02-04,2.117,20.07,20.07,20.07
2002-02-05,2.074,20.07,20.07,20.07
2002-02-06,2.101,19.78,19.78,19.78
2002-02-07,2.15,19.64,19.64,19.64
2002-02-08,2.191,20.26,20.26,20.26
2002-02-11,2.286,21.41,21.41,21.41
2002-02-12,2.305,20.73,20.73,20.73
2002-02-13,2.245,21.18,21.18,21.18
2002-02-14,2.186,21.52,21.52,21.23
2002-02-15,2.206,21.74,21.74,21.5
2002-02-19,2.397,21.12,21.12,20.88
2002-02-20,2.385,20.43,20.43,20.29
2002-02-21,2.425,20.95,20.95,20.95
2002-02-22,2.449,21.07,21.07,21.07
2002-02-25,2.307,20.48,20.48,20.48
2002-02-26,2.388,21.41,21.41,21.41
2002-02-27,2.427,21.29,21.29,21.29
2002-02-28,2.357,21.74,21.74,21.74
2002-03-01,2.359,22.4,22.4,22.4
2002-03-04,2.488,22.45,22.45,22.45
2002-03-05,2.467,23.17,23.17,23.17
2002-03-06,2.566,23.15,23.15,23.15
2002-03-07,2.756,23.71,23.71,23.71
2002-03-08,2.8,23.84,23.84,23.84
2002-03-11,3.021,24.31,24.31,24.31
2002-03-12,3.018,24.2,24.2,24.2
2002-03-13,2.87,24.16,24.16,24.16
2002-03-14,2.924,24.9,24.9,24.56
2002-03-15,3.076,24.85,24.85,24.51
2002-03-18,3.305,25.44,25.44,25.11
2002-03-19,3.256,25.28,25.28,24.88
2002-03-20,3.111,24.95,24.95,24.9
2002-03-21,3.431,25.61,25.61,25.61
2002-03-22,3.326,25.35,25.35,25.35
2002-03-25,3.457,24.99,24.99,24.99
2002-03-26,3.472,25.36,25.36,25.36
2002-03-27,3.29,25.87,25.87,25.87
2002-03-28,3.283,26.31,26.31,26.31
2002-04-01,3.531,26.88,26.88,26.88
2002-04-02,3.654,27.71,27.71,27.71
2002-04-03,3.506,27.56,27.56,27.56
2002-04-04,3.333,26.58,26.58,26.58
2002-04-05,3.275,26.21,26.21,26.21
2002-04-08,3.327,26.54,26.54,26.54
2002-04-09,3.201,25.82,25.82,25.82
2002-04-10,3.184,26.13,26.13,26.13
2002-04-11,3.103,24.99,24.99,24.99
2002-04-12,3.125,23.69,23.69,23.47
2002-04-15,3.43,24.8,24.8,24.57
2002-04-16,3.294,25.01,25.01,24.75
2002-04-17,3.477,26.05,26.05,25.94
2002-04-18,3.485,26.28,26.28,26.18
2002-04-19,3.527,26.44,26.44,26.38
2002-04-22,3.596,26.4,26.4,26.27
2002-04-23,3.591,26.62,26.62,26.62
2002-04-24,3.419,26.38,26.38,26.38
2002-04-25,3.295,26.73,26.73,26.73
2002-04-26,3.319,27.11,27.11,27.11
2002-04-29,3.561,27.57,27.57,27.57
2002-04-30,3.795,27.29,27.29,27.29
2002-05-01,3.735,26.75,26.75,26.75
2002-05-02,3.684,26.24,26.24,26.24
2002-05-03,3.745,26.62,26.62,26.62
2002-05-06,3.595,26.12,26.12,26.12
2002-05-07,3.673,26.63,26.63,26.63
2002-05-08,3.746,27.85,27.85,27.85
2002-05-09,3.719,27.68,27.68,27.68
2002-05-10,3.749,27.99,27.99,27.99
2002-05-13,3.783,28.38,28.38,28.38
2002-05-14,3.855,28.4,28.4,29.36
2002-05-15,3.64,27.21,27.21,28.15
2002-05-16,3.609,27.08,27.08,27.95
2002-05-17,3.598,27.15,27.15,28.18
2002-05-20,3.49,27.23,27.23,28.33
2002-05-21,3.395,26.43,26.43,27.33
2002-05-22,3.459,26.37,26.37,26.37
2002-05-23,3.438,26.15,26.15,26.15
2002-05-24,3.347,25.88,25.88,25.88
2002-05-28,3.28,25.27,25.27,25.27
2002-05-29,3.42,25.76,25.76,25.76
2002-05-30,3.222,24.67,24.67,24.67
2002-05-31,3.217,25.31,25.31,25.31
2002-06-03,3.242,25.08,25.08,25.08
2002-06-04,3.328,25.33,25.33,25.33
2002-06-05,3.26,24.89,24.89,24.89
2002-06-06,3.182,24.79,24.79,24.79
2002-06-07,3.204,24.75,24.75,24.75
2002-06-10,3.135,24.29,24.29,24.29
2002-06-11,3.132,24.12,24.12,24.12
2002-06-12,3.057,24.64,24.64,24.64
2002-06-13,3.211,25.64,25.64,25.64
2002-06-14,3.342,25.94,25.94,25.94
2002-06-17,3.377,26.34,26.34,26.09
2002-06-18,3.312,25.65,25.65,25.43
2002-06-19,3.314,25.58,25.58,25.31
2002-06-20,3.216,25.95,25.95,25.53
2002-06-21,3.237,25.82,25.82,25.82
2002-06-24,3.43,26.47,26.47,26.47
2002-06-25,3.449,26.32,26.32,26.32
2002-06-26,3.278,26.76,26.76,26.76
2002-06-27,3.236,26.86,26.86,26.86
2002-06-28,3.245,26.86,26.86,26.86
2002-07-01,3.192,26.81,26.81,26.81
2002-07-02,3.145,26.77,26.77,26.77
2002-07-03,3.142,26.8,26.8,26.8
2002-07-08,2.939,,,26.07
2002-07-09,2.991,26.09,26.09,26.09
2002-07-10,2.864,26.07,26.07,26.77
2002-07-11,2.83,26.83,26.83,26.83
2002-07-12,2.787,27.48,27.48,27.48
2002-07-15,2.784,27.07,27.07,27.07
2002-07-16,2.863,27.75,27.75,27.75
2002-07-17,2.841,28.01,28.01,27.88
2002-07-18,2.943,27.66,27.66,27.57
2002-07-19,2.933,27.84,27.84,27.83
2002-07-22,2.947,26.7,26.7,26.6
2002-07-23,2.889,26.31,26.31,26.31
2002-07-24,3.042,26.87,26.87,26.87
2002-07-25,2.902,26.77,26.77,26.77
2002-07-26,2.936,26.54,26.54,26.54
2002-07-29,2.976,26.55,26.55,26.55
2002-07-30,2.891,27.36,27.36,27.36
2002-07-31,2.954,27.02,27.02,27.02
2002-08-01,2.842,26.47,26.47,26.47
2002-08-02,2.858,26.84,26.84,26.84
2002-08-05,2.678,26.58,26.58,26.58
2002-08-06,2.716,27.17,27.17,27.17
2002-08-07,2.66,26.5,26.5,26.5
2002-08-08,2.745,26.67,26.67,26.67
2002-08-09,2.761,26.86,26.86,26.86
2002-08-12,2.965,27.86,27.86,27.86
2002-08-13,2.975,27.9,27.9,27.9
2002-08-14,2.91,27.51,27.51,28.15
2002-08-15,3.127,28.38,28.38,29.06
2002-08-16,3.149,28.51,28.51,29.33
2002-08-19,3.267,28.8,28.8,29.84
2002-08-20,3.166,28.77,28.77,30.11
2002-08-21,3.274,29.24,29.24,29.24
2002-08-22,3.515,28.84,28.84,28.84
2002-08-23,3.487,28.63,28.63,28.63
2002-08-26,3.617,29.28,29.28,29.28
2002-08-27,3.483,28.83,28.83,28.83
2002-08-28,3.288,28.34,28.34,28.34
2002-08-29,3.25,28.92,28.92,28.92
2002-08-30,3.296,28.98,28.98,28.98
2002-09-03,3.132,27.79,27.79,27.79
2002-09-04,3.193,28.27,28.27,28.27
2002-09-05,3.342,28.98,28.98,28.98
2002-09-06,3.265,29.61,29.61,29.61
2002-09-09,3.399,29.73,29.73,29.73
2002-09-10,3.356,29.73,29.73,29.73
2002-09-11,3.25,29.77,29.77,29.77
2002-09-12,3.329,28.85,28.85,28.85
2002-09-13,3.467,29.81,29.81,29.81
2002-09-16,3.507,29.67,29.67,29.67
2002-09-17,3.679,29.32,29.32,29.08
2002-09-18,3.787,29.67,29.67,29.48
2002-09-19,3.856,29.74,29.74,29.5
2002-09-20,3.758,29.84,29.84,29.61
2002-09-23,3.978,30.71,30.71,30.71
2002-09-24,3.742,30.77,30.77,30.77
2002-09-25,3.494,30.64,30.64,30.64
2002-09-26,3.686,30.41,30.41,30.41
2002-09-27,4.041,30.54,30.54,30.54
2002-09-30,4.138,30.45,30.45,30.45
2002-10-01,4.067,30.83,30.83,30.83
2002-10-02,4.16,30.49,30.49,30.49
2002-10-03,3.724,29.76,29.76,29.76
2002-10-04,3.739,29.62,29.62,29.62
2002-10-07,3.74,29.64,29.64,29.64
2002-10-08,3.862,29.48,29.48,29.48
2002-10-09,3.918,29.35,29.35,29.35
2002-10-10,3.828,28.97,28.97,28.97
2002-10-11,4.146,29.37,29.37,29.37
2002-10-14,4.303,30.03,30.03,30.03
2002-10-15,4.247,29.76,29.76,29.72
2002-10-16,4.227,29.49,29.49,29.47
2002-10-17,4.299,29.64,29.64,29.62
2002-10-18,4.239,29.6,29.6,29.6
2002-10-21,4.157,28.34,28.34,28.37
2002-10-22,4.11,28.07,28.07,27.92
2002-10-23,4.26,28.18,28.18,28.18
2002-10-24,4.133,28.2,28.2,28.2
2002-10-25,4.028,27.05,27.05,27.05
2002-10-28,4.176,27.29,27.29,27.29
2002-10-29,4.126,26.86,26.86,26.86
2002-10-30,4.389,26.81,26.81,26.81
2002-10-31,4.156,27.22,27.22,27.22
2002-11-01,4.06,27.13,27.13,27.13
2002-11-04,3.863,26.95,26.95,26.95
2002-11-05,3.883,26.14,26.14,26.14
2002-11-06,3.854,25.77,25.77,25.77
2002-11-07,3.831,25.38,25.38,25.38
2002-11-08,3.903,25.78,25.78,25.78
2002-11-11,3.778,25.94,25.94,25.94
2002-11-12,3.872,25.9,25.9,25.9
2002-11-13,3.877,25.19,25.19,25.19
2002-11-14,3.869,25.29,25.29,25.29
2002-11-15,3.981,24.71,24.71,25.51
2002-11-18,4.263,25.8,25.8,26.71
2002-11-19,4.261,25.5,25.5,26.42
2002-11-20,4.254,26.09,26.09,26.98
2002-11-21,4.351,26.35,26.35,26.35
2002-11-22,4.26,26.76,26.76,26.76
2002-11-25,4.261,26.11,26.11,26.11
2002-11-26,4.14,26.4,26.4,26.4
2002-11-27,4.2,26.89,26.89,26.89
2002-12-02,4.32,,,27.24
2002-12-03,4.226,27.3,27.3,27.3
2002-12-04,4.298,26.71,26.71,26.71
2002-12-05,4.406,27.29,27.29,27.29
2002-12-06,4.383,26.93,26.93,26.93
2002-12-09,4.359,27.2,27.2,27.2
2002-12-10,4.636,27.74,27.74,27.74
2002-12-11,4.709,27.4,27.4,27.4
2002-12-12,5.089,28.01,28.01,28.01
2002-12-13,5.284,28.44,28.44,28.44
2002-12-16,5.341,30.1,30.1,30.1
2002-12-17,5.24,29.94,29.94,30.1
2002-12-18,5.278,30.43,30.43,30.44
2002-12-19,5.047,30.19,30.19,30.56
2002-12-20,5.183,30.3,30.3,30.3
2002-12-23,5.116,31.75,31.75,31.75
2002-12-24,5.146,31.97,31.97,31.97
2002-12-26,4.962,32.49,32.49,32.49
2002-12-27,4.988,32.72,32.72,32.72
2002-12-30,4.8,31.37,31.37,31.37
2002-12-31,4.789,31.2,31.2,31.2
2003-01-02,5.251,31.85,31.85,31.85
2003-01-03,5.344,33.08,33.08,33.08
2003-01-06,4.935,32.1,32.1,32.1
2003-01-07,5.127,31.08,31.08,31.08
2003-01-08,5.161,30.56,30.56,30.56
2003-01-09,5.304,31.99,31.99,31.99
2003-01-10,5.143,31.68,31.68,31.68
2003-01-13,5.251,32.26,32.26,32.26
2003-01-14,5.107,32.37,32.37,32.37
2003-01-15,5.43,33.21,33.21,33.21
2003-01-16,5.645,32.81,32.81,33.66
2003-01-17,5.536,32.96,32.96,33.91
2003-01-21,5.433,33.19,33.19,34.61
2003-01-22,5.673,32.85,32.85,32.85
2003-01-23,5.458,32.25,32.25,32.25
2003-01-24,5.524,33.28,33.28,33.28
2003-01-27,5.396,32.29,32.29,32.29
2003-01-28,5.444,32.67,32.67,32.67
2003-01-29,5.66,33.63,33.63,33.63
2003-01-30,5.583,33.85,33.85,33.85
2003-01-31,5.605,33.51,33.51,33.51
2003-02-03,5.766,32.76,32.76,32.76
2003-02-04,5.762,33.58,33.58,33.58
2003-02-05,5.644,33.93,33.93,33.93
